"","maxi","testrmse2"
"1",0.1,0.239279144370318
"2",0.2,0.239189986152162
"3",0.3,0.239271980787176
"4",0.4,0.239271980787176
"5",0.5,0.239271980787176
"6",0.6,0.239271980787176
"7",0.7,0.239271980787176
"8",0.8,0.239271980787176
"9",0.9,0.239271980787176
"10",1,0.239271980787176
